,provincia,coste,duration,prec,tmed,velmedia,presmed,sol
356,PONTEVEDRA,2039.0,1,31.55,14.6,4.7,995.1,0.0
357,SALAMANCA,270.0,1,1.22,10.36,4.779999999999999,907.72,0.875
358,SEGOVIA,759.0,1,1.7,6.85,3.9,863.725,0.0
359,SORIA,306.0,1,0.0,10.4,4.4,894.7,4.7
360,ZAMORA,425.0,1,4.066666666666667,12.633333333333333,3.6,932.7666666666667,3.6666666666666665
361,ARABA,9830.0,1,10.75,6.45,6.95,954.325,3.775
362,ASTURIAS,2753.0,1,11.55,11.55714285714286,5.3375,990.27,3.9333333333333336
363,AVILA,1773.0,1,1.05,10.2,4.15,886.75,4.0
364,BIZKAIA,7134.0,1,14.25,13.333333333333334,12.94,1000.8500000000001,0.8
365,BURGOS,7252.0,1,4.04,7.68,5.16,915.825,3.425
366,GIPUZKOA,50388.0,1,22.133333333333336,12.616666666666667,6.566666666666667,989.06,0.1666666666666666
367,GIRONA,766.0,1,1.4666666666666668,8.966666666666667,1.95,821.6,2.9
368,ILLES BALEARS,492.0,1,0.1888888888888889,15.177777777777775,5.322222222222222,1006.8299999999999,8.72
369,LEON,4630.0,1,2.825,7.275,6.825,897.8375,4.7
370,LUGO,339.0,1,11.2,9.6,3.1,959.95,4.3
371,MADRID,2169.0,1,1.58,9.01,6.855555555555556,904.861111111111,4.5
372,NAVARRA,2359.0,1,10.76,10.08,4.85,965.5250000000001,0.7
373,OURENSE,730.0,1,10.7,9.375,2.7,955.95,3.3
374,PALENCIA,207.0,1,1.0,7.266666666666667,6.3,897.9749999999999,7.050000000000001
375,PONTEVEDRA,829.0,1,7.85,11.75,4.550000000000001,993.0,5.7
376,SALAMANCA,780.0,1,3.62,7.24,8.1,902.4300000000001,2.925
377,SEGOVIA,49.0,1,9.7,4.6,5.85,858.4499999999999,0.9
378,SORIA,323.0,1,7.2,7.0,5.0,889.25,3.0
379,TERUEL,4030.0,1,0.2,11.55,4.8,926.1166666666668,5.233333333333333
380,ZARAGOZA,409.0,1,3.68,11.56,6.5,956.5625,4.975
381,ARABA,2474.0,1,1.05,5.9,4.7,965.325,1.4500000000000002
382,ASTURIAS,8533.0,1,5.7625,7.314285714285715,6.4625,1001.16,3.466666666666667
383,BIZKAIA,38991.0,1,16.65,8.200000000000001,12.075,1011.0,0.7
384,BURGOS,1728.0,1,3.8,4.08,6.08,922.0125,3.1
385,CANTABRIA,522.0,1,8.485714285714286,7.1571428571428575,9.128571428571428,994.69,3.233333333333333
386,GIPUZKOA,71012.0,1,21.15,7.316666666666666,8.016666666666667,998.0799999999999,0.8333333333333334
387,GIRONA,400.0,1,1.7666666666666666,3.8,2.1,821.85,5.1
388,HUESCA,82.0,1,8.200000000000001,2.5333333333333337,2.425,924.2750000000001,3.866666666666667
389,ILLES BALEARS,3325.0,1,1.188888888888889,12.455555555555556,6.255555555555556,1008.6099999999999,6.88
390,LEON,2677.0,1,0.0666666666666666,4.1,8.25,905.4124999999999,5.833333333333333
391,LUGO,196.0,1,2.0,7.5,2.2,970.0999999999999,5.2
392,MADRID,13375.0,1,0.0666666666666666,6.122222222222222,7.122222222222224,908.98125,6.56
393,NAVARRA,7235.0,1,21.02,4.84,5.2,972.45,2.1
394,OURENSE,484.0,1,2.025,8.125,2.975,965.325,3.9
395,PALENCIA,763.0,1,1.0666666666666669,3.9,4.366666666666666,905.075,6.65
396,PONTEVEDRA,2506.0,1,0.25,10.35,2.75,1002.525,7.800000000000001
397,SEGOVIA,1171.0,1,0.0,0.7999999999999998,6.95,861.85,2.15
398,SORIA,189.0,1,0.6,5.0,3.6,892.95,5.9
399,TERUEL,1782.0,1,1.75,6.675,5.55,929.8499999999999,4.866666666666667
400,ASTURIAS,692.0,1,0.05,10.2,2.4875,1009.9666666666667,6.516666666666667
401,AVILA,676.0,1,0.0,7.5,2.5,896.75,8.4
402,BIZKAIA,900.0,1,3.275,9.933333333333334,4.38,1019.0166666666668,1.7
403,BURGOS,394.0,1,0.14,6.459999999999999,2.22,929.0250000000001,4.125
404,CANTABRIA,304.0,1,1.042857142857143,9.514285714285714,3.171428571428572,1002.3599999999999,4.5
405,GIPUZKOA,121308.0,1,5.216666666666667,8.716666666666667,3.233333333333333,1006.1800000000001,0.0
406,GIRONA,2884.0,1,0.0,5.5,2.65,829.5,8.1
407,HUESCA,3903.0,1,2.7,5.666666666666667,3.8,931.25,6.5
408,ILLES BALEARS,2150.0,1,0.0666666666666666,10.72222222222222,4.177777777777778,1016.13,9.52
409,LLEIDA,4307.0,1,0.575,7.275,2.766666666666667,961.65,9.5
410,LUGO,949.0,1,0.0,11.0,1.4,974.55,9.2
411,MADRID,2072.0,1,0.0,6.860000000000001,3.177777777777778,913.9944444444444,8.040000000000001
412,OURENSE,479.0,1,0.05,10.15,1.225,969.325,7.300000000000001
413,PONTEVEDRA,310.0,1,0.0,11.0,2.95,1006.1500000000001,8.65
414,SEGOVIA,1290.0,1,0.1,1.95,2.25,867.975,4.35
415,TERUEL,434.0,1,0.0,8.575,5.625,936.3833333333332,7.066666666666667
416,CADIZ,29526.0,1,2.6,17.133333333333336,5.683333333333334,1006.975,6.300000000000001
418,A CORUNA,1050.0,1,5.220000000000001,17.514285714285712,6.642857142857143,992.9749999999999,8.666666666666666
419,ASTURIAS,9004.0,1,1.1875,21.6875,3.9875,990.3083333333333,8.66
420,LEON,24386.0,1,2.075,17.125,4.8,899.5875,7.166666666666667
421,LUGO,56998.0,1,4.6,19.2,2.8,957.05,6.9
422,OURENSE,4068.0,1,3.75,18.0,3.5,953.075,6.199999999999999
423,CIUDAD REAL,6001.0,1,0.0,26.0,1.825,934.6499999999999,10.5
424,GIRONA,1006.0,1,11.0,21.35,1.95,833.55,8.2
426,TERUEL,567.0,1,1.5750000000000002,27.7,2.9000000000000004,931.85,8.533333333333333
428,ILLES BALEARS,2211.0,1,26.38888888888889,19.788888888888888,5.033333333333333,1014.03,0.52
429,CACERES,43977.0,1,0.44,26.48,2.72,977.5250000000001,8.350000000000001
430,CUENCA,9511.0,1,6.866666666666667,21.73333333333333,2.95,914.5,5.4
431,HUELVA,77444.0,1,9.4,22.23333333333333,6.666666666666667,1010.2833333333332,6.9
432,SALAMANCA,75490.0,1,7.8,21.15,3.375,926.7125000000001,4.733333333333333
433,SALAMANCA,1954.0,1,6.733333333333333,18.2,2.9,925.0,5.766666666666667
434,ZARAGOZA,1741.0,1,11.64,20.72,3.12,960.0999999999999,1.175
435,BIZKAIA,11837.0,1,18.325000000000003,15.8,11.408333333333331,1011.0999999999999,3.45
436,GIPUZKOA,258.0,1,33.233333333333334,16.616666666666667,3.6666666666666665,995.98,1.7666666666666668
437,ILLES BALEARS,1853.0,1,0.0,24.244444444444444,3.955555555555556,1008.1800000000001,9.52
438,BIZKAIA,5753.0,1,31.25,15.800000000000002,9.333333333333332,1010.125,0.0
439,GIPUZKOA,6220.0,1,21.383333333333336,12.833333333333334,6.45,999.63,3.0666666666666664
440,GIRONA,8434.0,1,0.0,8.566666666666666,1.5,823.75,5.1
441,ILLES BALEARS,42101.0,1,3.5277777777777777,19.45555555555556,5.672222222222223,1008.36,7.430000000000001
442,NAVARRA,412.0,1,23.72,11.72,5.2,974.0250000000001,1.9
443,ILLES BALEARS,1856.0,1,0.9222222222222224,17.11111111111111,5.144444444444444,1005.3,8.98
444,A CORUNA,9627.0,1,9.95,14.175,6.7,990.1375,3.725
445,LUGO,1060.0,1,22.8,13.7,3.3,955.25,1.5
446,A CORUNA,4130.0,1,3.157142857142857,13.616666666666667,4.685714285714285,994.2125000000001,4.8
447,BIZKAIA,2292.0,1,51.833333333333336,14.466666666666669,9.566666666666668,987.35,2.4
448,LA RIOJA,906.0,1,6.5,14.2,3.3,952.75,5.1
449,LEON,282.0,1,1.4,9.9,5.0,916.175,4.75
450,LUGO,2447.0,1,14.6,11.0,2.5,950.9,3.7
451,OURENSE,3430.0,1,10.35,10.8,3.35,946.2750000000001,2.8
452,BIZKAIA,700.0,1,26.7,13.966666666666669,9.233333333333333,994.775,0.7
453,HUESCA,60000.0,1,8.05,6.325,1.525,905.6833333333333,1.2666666666666668
454,OURENSE,621.0,1,1.4,10.55,2.15,952.725,3.0
455,ARABA,2004.0,1,5.375,13.5,3.875,950.975,4.325
456,ASTURIAS,8528.0,1,3.677777777777778,17.666666666666668,3.925,993.1499999999999,1.9166666666666667
457,BIZKAIA,2053.0,1,2.6666666666666665,18.933333333333334,3.533333333333333,1004.95,2.5
458,BURGOS,1503.0,1,4.44,13.3,3.775,920.2125000000001,6.65
459,CANTABRIA,8018.0,1,2.5142857142857147,18.02857142857143,5.842857142857143,987.6500000000001,3.966666666666667
460,GIPUZKOA,66135.0,1,0.0333333333333333,17.233333333333334,5.55,994.4000000000001,5.066666666666666
461,LA RIOJA,4154.0,1,0.0,12.4,8.1,973.75,9.2
462,LUGO,532.0,1,4.8,15.5,2.5,958.5,2.6
463,MADRID,257.0,1,3.47,13.566666666666666,2.6666666666666665,907.6,7.779999999999999
464,NAVARRA,18454.0,1,0.3,14.080000000000002,4.4,972.825,9.5
465,OURENSE,1895.0,1,7.425000000000001,14.45,2.875,953.775,2.8000000000000003
466,SEGOVIA,12705.0,1,0.2,17.0,6.1,901.3499999999999,7.4
467,SORIA,2781.0,1,2.8,10.9,2.8,894.9000000000001,8.9
468,ZARAGOZA,221.0,1,0.0,13.84,2.94,963.875,7.875
469,ARABA,13291.0,1,1.15,13.95,3.1,946.325,4.0
470,ASTURIAS,1189.0,1,18.58888888888889,15.944444444444445,2.0125,982.625,0.0
471,AVILA,349.0,1,38.6,13.1,5.0,879.25,0.0
472,BADAJOZ,590.0,1,29.066666666666663,17.56,6.220000000000001,957.8375000000001,0.04
473,BIZKAIA,59096.0,1,2.733333333333333,19.666666666666668,5.2,993.95,0.0
474,BURGOS,3883.0,1,19.0,13.75,4.35,910.8,0.0
475,CACERES,957.0,1,65.14,15.8,4.96,963.2125,0.0
476,CANTABRIA,22281.0,1,16.585714285714285,18.12857142857143,5.014285714285714,977.06,0.0
478,GUADALAJARA,641.0,1,14.066666666666668,16.400000000000002,3.7,908.575,1.0333333333333332
480,HUESCA,2821.0,1,8.875,13.025,4.6,916.0999999999999,0.0666666666666666
481,LA RIOJA,255833.0,1,0.3,16.2,9.4,964.75,0.0
482,LLEIDA,5871.0,1,1.7333333333333334,12.8,2.6666666666666665,957.75,0.0
483,MADRID,8820.0,1,47.64,13.044444444444444,3.411111111111111,899.5166666666667,0.0
485,PALENCIA,4633.0,1,29.25,11.5,5.7,893.375,0.0
486,SALAMANCA,1498.0,1,35.0,13.9,3.75,917.375,0.0
487,SANTA CRUZ DE TENERIFE,1500.0,1,9.6,23.33,5.96,977.655,3.616666666666667
488,SEGOVIA,131727.0,1,5.8,15.8,10.8,892.65,0.0
489,SORIA,11331.0,1,12.4,12.8,1.9,887.35,0.0
490,BADAJOZ,1960.0,1,9.333333333333334,17.8,3.7,964.47,5.36
491,BIZKAIA,34226.0,1,0.3333333333333333,19.133333333333333,3.6,995.575,1.7
492,BURGOS,9683.0,1,7.71,13.5125,2.8125,915.3062500000001,2.5125
493,CANTABRIA,11244.0,1,1.1714285714285713,17.32857142857143,4.428571428571429,978.4200000000001,7.399999999999999
495,GUADALAJARA,6709.0,1,2.6,13.066666666666668,3.033333333333333,909.0,1.4666666666666668
496,HUESCA,5876.0,1,4.95,16.4,3.0,914.35,3.4000000000000004
497,LA RIOJA,126466.0,1,0.0,18.8,4.4,964.3,4.6
498,LEON,1647.0,1,3.633333333333333,12.233333333333334,4.0,910.5833333333333,3.1
499,LLEIDA,25711.0,1,6.2,17.425,1.8333333333333333,955.0,4.2
500,MADRID,3163.0,1,7.640000000000001,12.511111111111113,4.0888888888888895,900.7166666666667,0.76
502,SEGOVIA,71333.0,1,7.2,12.8,5.8,894.85,5.9
503,SORIA,13420.0,1,3.4,12.0,4.2,887.5999999999999,3.1
504,ZARAGOZA,1633.0,1,0.16,18.24,2.84,956.4625,4.5
505,ASTURIAS,8876.0,1,10.266666666666666,14.22222222222222,3.66875,995.5791666666667,4.183333333333334
506,BIZKAIA,8869.0,1,0.5333333333333333,15.433333333333335,5.533333333333334,1009.6500000000001,7.0
507,BURGOS,1865.0,1,0.16,8.3,2.9250000000000003,925.3499999999999,1.6
508,LEON,830.0,1,7.966666666666666,9.033333333333331,2.766666666666667,924.6666666666667,0.65
509,LUGO,5447.0,1,27.2,13.2,4.7,964.5,1.9
510,OURENSE,1423.0,1,27.875,12.05,1.75,961.775,1.25
511,BIZKAIA,5469.0,1,11.733333333333333,15.2,3.9,1002.325,0.0
512,LUGO,2207.0,1,12.2,9.6,2.8,959.9,1.1
513,GIPUZKOA,519.0,1,0.6666666666666666,13.166666666666666,4.316666666666666,996.22,0.6333333333333333
514,A CORUNA,1622.0,1,0.2285714285714285,13.071428571428571,6.471428571428571,1002.6625,1.125
515,VALENCIA,1139.0,1,43.18333333333334,14.114285714285714,2.76,986.5333333333333,0.0
516,ASTURIAS,2171.0,1,2.111111111111111,13.172222222222224,4.017857142857142,999.575,2.9333333333333336
517,LEON,54.0,1,5.2,7.925000000000001,4.925000000000001,906.5250000000001,1.3
518,BADAJOZ,1634.0,1,7.266666666666667,16.966666666666665,3.3833333333333333,966.8,1.5000000000000002
519,CADIZ,30146.0,1,9.133333333333333,19.2,3.1833333333333336,1005.7083333333333,1.2000000000000002
521,HUESCA,1999.0,1,34.475,12.25,2.825,921.5166666666665,0.0
522,LEON,5429.0,1,15.025,11.05,4.066666666666666,901.3375,0.8333333333333334
523,LUGO,354.0,1,13.6,13.7,1.7,959.3,2.2
524,OURENSE,7550.0,1,7.3,13.1,2.25,953.925,0.2
525,PALENCIA,1260.0,1,8.55,11.3,4.7,904.25,0.4499999999999999
526,LEON,739.0,1,2.375,10.925,3.075,902.8125,3.4333333333333336
527,OURENSE,1053.0,1,8.15,12.4,1.65,956.7750000000001,3.65
528,CORDOBA,24385.0,1,19.475,12.525,3.975,960.7833333333335,1.7
529,ALICANTE,2608.0,1,15.2,13.933333333333332,2.6,1000.9,0.1
530,ASTURIAS,3530.0,1,22.2625,9.27777777777778,5.4125,991.5666666666667,1.3
531,LUGO,932.0,1,20.2,4.6,3.9,958.45,0.0
532,A CORUNA,728.0,1,1.542857142857143,9.2,4.528571428571429,1000.0,3.6
533,ASTURIAS,4347.0,1,26.375,8.855555555555556,6.9750000000000005,987.1416666666667,0.6333333333333334
534,BIZKAIA,4257.0,1,27.066666666666663,10.366666666666667,10.166666666666666,995.0,0.3
535,GIPUZKOA,1117.0,1,41.85,7.916666666666667,4.583333333333333,982.63,0.0
536,LUGO,210.0,1,15.8,7.0,2.8,955.6500000000001,0.0
537,ASTURIAS,2689.0,2,11.85,9.596296296296297,3.608333333333333,994.3944444444444,1.4333333333333331
538,GIPUZKOA,4131.0,1,29.60833333333333,7.199999999999999,4.25,990.5350000000001,0.0
539,GIRONA,632.0,1,0.0666666666666666,3.0,1.7999999999999998,814.6500000000001,3.6
540,ASTURIAS,6118.0,1,3.677777777777778,13.255555555555556,5.5875,989.9333333333333,0.92
541,BIZKAIA,175.0,1,13.1,12.7,9.0,999.65,0.0
542,GIRONA,1624.0,1,1.5666666666666669,3.4333333333333336,1.5499999999999998,818.65,3.0
543,ZAMORA,722.0,1,1.6000000000000003,9.7,3.933333333333333,926.3500000000001,0.1333333333333333
544,ASTURIAS,26029.0,1,0.3,11.61111111111111,3.475,996.55,2.96
545,BURGOS,5396.0,1,3.8,10.15,4.3,911.9375,0.875
546,GIPUZKOA,3066.0,1,27.3,12.75,5.1000000000000005,985.53,0.1333333333333333
547,GIRONA,1224.0,1,0.3,5.266666666666667,1.0,817.85,3.1
548,TARRAGONA,25514.0,1,3.45,13.05,2.5,997.575,3.3
549,BIZKAIA,515.0,1,4.95,11.966666666666669,7.075,1005.4,0.0
550,GIPUZKOA,2413.0,1,5.866666666666667,10.166666666666666,4.533333333333333,992.71,0.0333333333333333
551,A CORUNA,6762.0,1,0.0285714285714285,7.0,3.0857142857142854,1014.6875,7.074999999999999
552,ASTURIAS,6921.0,1,2.033333333333333,6.2,2.05,1015.8333333333334,2.24
553,BIZKAIA,87.0,1,4.324999999999999,8.833333333333334,3.425,1023.7249999999999,3.3
554,GIPUZKOA,2925.0,1,4.95,5.6000000000000005,2.566666666666667,1010.3,2.1333333333333333
555,GIRONA,13981.0,1,0.0,1.6000000000000003,4.35,828.1500000000001,2.5
556,MADRID,2511.0,1,0.0,2.03,3.7625,914.95,7.44
557,SEGOVIA,255.0,1,0.0,0.6,3.3,911.25,6.8
558,A CORUNA,1080.0,1,7.885714285714286,8.385714285714286,11.614285714285714,996.575,1.425
559,ASTURIAS,6507.0,1,0.0666666666666666,5.877777777777777,1.525,1011.8416666666667,6.779999999999999
560,GIPUZKOA,430.0,1,0.1666666666666666,5.616666666666667,1.0333333333333334,1008.3199999999999,4.7
561,GIRONA,10521.0,1,0.1333333333333333,1.5333333333333334,1.5,829.55,3.7
562,HUESCA,780.0,1,0.0,1.95,3.475,922.6166666666666,6.033333333333334
563,ILLES BALEARS,2622.0,1,0.075,6.4,5.875,1017.0799999999999,4.575
564,LEON,2542.0,1,0.05,-0.175,1.6749999999999998,912.6875,6.066666666666666
565,MADRID,390.0,1,0.0,1.5699999999999998,2.8625,914.5444444444445,6.36
566,SEGOVIA,68.0,1,0.0,-0.3,1.9,910.5999999999999,4.1
567,A CORUNA,96708.0,1,6.642857142857143,8.333333333333334,8.27142857142857,987.7,1.375
568,ARABA,1012.0,1,11.35,3.8,8.3,948.6,0.0
569,ASTURIAS,185164.0,1,22.4125,8.255555555555555,6.7375,991.1333333333334,0.6333333333333333
570,AVILA,2011.0,1,3.15,1.9,1.8,882.85,4.4
571,BIZKAIA,1824.0,1,30.825,9.166666666666666,5.925,1000.175,0.0
572,BURGOS,776.0,1,6.36,0.925,4.525,912.625,0.4499999999999999
573,CANTABRIA,1914.0,1,22.885714285714283,6.728571428571429,4.757142857142857,983.4200000000001,0.1333333333333333
574,GIPUZKOA,3173.0,1,29.21666666666667,8.216666666666667,6.816666666666666,987.96,0.0
575,ILLES BALEARS,34703.0,1,0.075,7.3,5.775,1005.1,6.8
576,LA RIOJA,871.0,1,4.1,3.6,3.1,964.5,0.0
577,LEON,5276.0,1,3.3666666666666667,1.075,4.6,895.6500000000001,0.5666666666666667
578,LUGO,18337.0,1,16.2,3.6,5.8,959.05,0.0
579,MADRID,11475.0,1,2.81,1.25,4.15,901.1000000000001,3.54
580,OURENSE,5478.0,1,10.6,2.9,3.125,955.0,0.85
581,SEGOVIA,1154.0,1,3.6,2.9,3.9,896.4,3.5
582,ZARAGOZA,57307.0,1,6.16,3.3200000000000003,2.66,953.825,3.075
583,A CORUNA,6699.0,1,2.657142857142857,7.428571428571429,5.714285714285714,995.25,2.7
584,ASTURIAS,39401.0,1,26.185714285714283,6.514285714285714,4.3500000000000005,981.96,0.98
585,BIZKAIA,7528.0,1,17.85,8.866666666666667,5.775,989.0,0.1
586,GIPUZKOA,13414.0,1,20.883333333333333,6.666666666666667,6.616666666666667,976.25,0.0333333333333333
587,GIRONA,520.0,1,0.0,2.4,3.2,805.5,1.6
588,ILLES BALEARS,57714.0,1,0.275,11.6625,7.05,992.65,4.7
589,LA RIOJA,2691.0,1,0.0,7.6,6.9,953.6500000000001,5.1
590,LEON,4155.0,1,4.866666666666667,1.375,6.7,886.4250000000001,2.6
591,LUGO,4602.0,1,25.6,4.8,3.6,950.4,0.4
592,MADRID,10105.0,1,0.01,4.2,5.9125,891.3055555555555,5.9
593,OURENSE,2934.0,1,6.15,4.875,2.925,946.25,1.5499999999999998
594,SEGOVIA,750.0,1,0.0,0.1999999999999999,8.3,844.7249999999999,0.95
595,SORIA,454.0,1,0.0,2.4,5.8,874.2,2.2
596,ZARAGOZA,1641.0,1,0.08,6.279999999999999,6.58,942.675,3.9
597,ASTURIAS,5058.0,1,23.185714285714287,4.7375,4.014285714285714,990.6833333333333,1.0
598,BIZKAIA,54.0,1,30.175,7.333333333333333,4.95,997.675,0.5
599,GIRONA,390.0,1,0.0,1.1999999999999995,1.5499999999999998,811.65,3.2
600,ILLES BALEARS,2461.0,1,1.3,9.9125,3.3,999.0,6.175
601,LEON,84.0,1,1.0,0.5,3.966666666666667,893.4875,3.133333333333333
602,LUGO,69.0,1,7.4,3.7,1.4,957.5999999999999,1.4
603,MADRID,367.0,1,0.68,2.09,4.6625,897.6777777777779,3.58
604,SEGOVIA,679.0,1,0.5,-2.1,5.0,850.95,0.4
605,ZARAGOZA,202.0,1,0.4,5.32,3.24,950.5875,3.45
